"TIME","MAGN"
22.571,60.4169755739229
22.582,60.3930162042765
22.591,60.3696296783408
22.6,60.3692414438015
22.611,60.4100894408376
22.622,60.3688532067655
22.635,60.304565540264
22.646,60.3222466217895
22.654,60.2403389557197
22.665,60.158319769588
22.679,60.0352435553484
22.689,59.8888619131304
22.701,59.8068832263478
22.721,59.7718644618854
22.73,59.7137049805152
22.742,59.6493006036114
22.753,59.730972388703
22.763,59.9534650270524
22.771,59.7955501061743
22.782,59.7547396132725
22.796,59.8430890955673
22.805,60.0918892717645
22.815,60.1738691730057
22.825,60.2554782260501
22.835,60.424087187975
22.858,60.0989418584055
22.868,60.1800034272182
22.877,60.2450724126048
22.88,60.2045017523607
22.891,60.3019420810806
22.903,60.3429651036473
22.906,60.1005017657923
22.915,59.9954750897932
22.927,60.0760260524113
22.937,60.109437954867
22.947,60.0387244826204
22.955,59.9101540850965
22.973,59.2990962199256
22.982,59.1361643793373
22.986,59.0567126794237
23.003,58.9752993845729
23.008,58.8939062000476
23.024,58.622001522466
23.029,58.8062895233154
23.037,58.7695778549583
23.047,58.7417879898969
23.058,58.816617815461
23.066,58.7360688269993
23.077,58.9230828071648
23.086,59.0324989941981
23.096,59.1050442009817
23.106,59.0671294481965
23.119,59.1023344505105
23.127,59.1757182043446
23.137,59.2182470295263
23.148,59.143132790291
23.158,58.8656109817099
23.169,58.8061566717295
23.179,58.5825405944467
23.189,58.4707124871076
23.201,58.1363228218813
23.21,57.9820486767241
23.218,57.9668884471989
23.229,58.0788795518646
23.241,58.3894856224132
23.251,58.2401748688137
23.261,58.1718225389234
23.271,58.1833376599349
23.28,58.4737521243506
23.29,58.5009014353625
23.302,58.467271827921
23.312,58.3944025570945
23.322,58.3580342048119
23.333,58.4077798756296
23.364,58.3715536991264
23.373,58.3353719881857
23.384,58.5587645553593
23.395,58.5228320828717
23.405,58.5066102034633
23.416,58.5610658842545
23.426,58.8214326372624
23.435,58.7857271686759
23.447,58.7314797936337
23.456,58.6338612706003
23.465,58.1394471292942
23.475,58.0156902268688
23.488,57.8130405380136
23.495,57.8578875889018
23.506,57.8782733955497
23.52,57.826417243765
23.527,57.8523173693155
23.537,58.1931723873171
23.56,58.2653547358977
23.57,58.2606280540298
23.579,58.1547638848272
23.591,58.059674312297
23.599,57.9901998724785
23.608,57.8514058277757
23.62,57.6875338569781
23.63,57.9445788555754
23.64,57.6120172468384
23.653,57.6270674791803
23.663,57.6020154812312
23.673,57.6289993189193
23.686,57.4803634948493
23.694,57.7066937191865
23.705,57.5687089485252
23.72,57.459700551778
23.731,57.5291705897973
23.741,57.4970107918664
23.752,57.7183354749598
23.764,57.6048297128808
23.777,57.4897069591592
23.798,57.7356583923662
23.809,57.5982855647631
23.821,57.5296798400617
23.83,57.551200030929
23.84,57.3561720196702
23.861,57.3179523033578
23.872,57.2518081046354
23.883,57.2066566275289
23.897,57.1019168351641
23.9,57.1557630515069
23.904,57.0375767038713
23.91,56.6483119783811
23.931,56.558183536956
23.94,56.43154730512
23.951,56.4083188678762
23.961,56.4533477195994
23.971,56.2683650575525
23.992,56.295155486507
24.003,56.2039394749158
24.012,56.167195997753
24.021,56.474344285702
24.034,56.5035258855587
24.05,56.4872081758339
24.06,56.5956739733701
24.063,56.5654004781191
24.073,56.7293808907695
24.082,56.8487576821165
24.092,56.955094701879
24.102,56.5689222873302
24.112,56.3667538314918
24.123,56.248124968749
24.133,56.2120010540454
24.143,55.9208774184562
24.154,55.3487875318873
24.166,55.3584202041568
24.178,55.7386829881188
24.188,55.6548375031317
24.196,55.5577894516152
24.209,55.5210404936723
24.22,55.6341635710469
24.23,55.7156915172916
24.24,56.182668034724
24.263,56.1750194704016
24.273,56.1781137877555
24.282,56.2019934032593
24.294,56.6666168811056
24.302,56.5851473997373
24.314,56.6978008832794
24.324,56.6533110793182
24.335,56.6088553143411
24.345,56.6829174002186
24.357,56.7200154817504
24.366,56.9809452799793
24.376,56.9163654518628
24.386,56.7843370789868
24.396,56.4774913682433
24.408,56.445839638542
24.417,56.4082149934741
24.426,56.2829764449252
24.438,56.2496527767061
24.446,56.2604504181223
24.457,56.1855533589374
24.467,56.2341991696334
24.477,56.4186707238836
24.49,56.3819286207913
24.5,56.1850319257718
24.51,56.1995954722986
24.519,56.5514837338509
24.528,56.5433323876476
24.538,56.4686030020223
24.549,56.4015320049021
24.561,56.2746473778379
24.57,56.1726203879613
24.579,56.0848269365254
24.591,55.9445177162159
24.6,55.6452561432689
24.61,55.5135822344406
24.619,55.6161860994621
24.631,55.5527269245174
24.64,55.4058181737261
24.649,55.089522313685
24.663,55.0619324601852
24.67,55.1995315310737
24.682,55.2746339313975
24.692,55.1109676017397
24.702,55.0423842370586
24.711,54.9577252303987
